Date,Open,High,Low,Close,Volume
2015-01-02,0.22338843273553258,0.23214870691299438,0.22338843273553258,0.23214870691299438,823866
2015-01-05,0.23214870766215265,0.23214870766215265,0.2233884334564209,0.2233884334564209,3091427
2015-01-06,0.2190078348430111,0.22338843423615684,0.2146281599998474,0.2146281599998474,2934257
2015-01-07,0.21900783479213715,0.22338843418426532,0.21900783479213715,0.21900783479213715,4316603
2015-01-08,0.22338843273553258,0.23214870691299438,0.22338843273553258,0.23214870691299438,4801966
2015-01-09,0.23214870621832004,0.25404895651409937,0.23214870621832004,0.24090898036956787,24011604
2015-01-12,0.23652839537988687,0.24528867006301877,0.23214872031333553,0.2452886700630188,8517699
2015-01-13,0.2409089796992679,0.25404895580723896,0.2409089796992679,0.24966925382614136,15737627
2015-01-14,0.24966926967959938,0.2540489719387986,0.24090899499646745,0.2452886700630188,10258235
2015-01-15,0.24528865448771933,0.24966925382614136,0.2409089796992679,0.24966925382614136,4953929
2015-01-16,0.24528867006301877,0.24966926967959938,0.24090899499646745,0.2452886700630188,3013727
2015-01-19,0.24966925452081573,0.24966925452081573,0.2365283810189574,0.24090898036956787,3596579
2015-01-20,0.24090898036956787,0.24528865517020523,0.23214870621832004,0.24090898036956787,4228176
2015-01-21,0.24090899499646745,0.24528867006301877,0.23652839537988687,0.2452886700630188,4227343
2015-01-22,0.24528867006301877,0.2540489719387986,0.24090899499646745,0.2452886700630188,9297509
2015-01-23,0.24528866428414992,0.29347066337389605,0.24528866428414992,0.28909096121788025,48196418
2015-01-26,0.2847103596653268,0.2978512323062458,0.2803306579589844,0.2803306579589844,47870933
2015-01-27,0.2847103888971515,0.2978512628872721,0.27595011442040696,0.28909096121788025,24152421
2015-01-28,0.2847103768066016,0.30661152434340966,0.2803306748365748,0.2934706509113312,61319544
2015-01-29,0.2934706332426353,0.2978512323062458,0.2803306579589844,0.2803306579589844,24215539
2015-01-30,0.2847103476524353,0.2890909193385702,0.28033064613088726,0.2847103476524353,31830944
2015-02-04,0.2847103476524353,0.2934706208601182,0.28033064613088726,0.2847103476524353,15653574
2015-02-05,0.2847103476524353,0.2890909193385702,0.28033064613088726,0.2847103476524353,12564021
2015-02-06,0.2890909193385702,0.2890909193385702,0.28033064613088726,0.2847103476524353,24817035
2015-02-09,0.2847103596653268,0.2847103596653268,0.27595008608801835,0.2803306579589844,17494098
2015-02-10,0.27595011649365436,0.27595011649365436,0.2671898147584453,0.2715704143047333,9425515
2015-02-11,0.27157038802838945,0.280330661723333,0.25404894328122224,0.26280921697616577,11610481
2015-02-12,0.25842954576969646,0.2628092480527401,0.24966927103887107,0.2540489733219147,10997632
2015-02-13,0.2540490112057596,0.27157046063759904,0.2540490112057596,0.2671898603439331,13081568
2015-02-16,0.2671898321994313,0.2715704320316658,0.25842955708503723,0.25842955708503723,7016720
