Date,Close,High,Low,Open,Volume
2015-01-02,6.571410179138184,6.645579880060533,6.563993774913701,6.586244402256529,318000
2015-01-05,6.4749908447265625,6.615913156642409,6.460157326666094,6.615913156642409,1235400
2015-01-06,6.252484321594238,6.460158565612719,6.193148823303243,6.452741451492612,4817600
2015-01-07,6.378570079803467,6.452739071645333,6.215397166015885,6.267315531038658,7767400
2015-01-08,6.48982572555542,6.497242839002138,6.378571853194132,6.378571853194132,3532700
2015-01-09,6.408238887786865,6.512075635166729,6.3489034014741454,6.504659229878733,2715400
2015-01-12,6.445322513580322,6.445322513580322,6.35631929132851,6.408238368143118,1653600
2015-01-13,6.512077331542969,6.526911560652816,6.334070826234659,6.356321462564454,1898600
2015-01-14,6.334070205688477,6.497243173235928,6.334070205688477,6.452741197601203,2901500
2015-01-15,6.222816467285156,6.371155210505766,6.222816467285156,6.319236827212283,4024300
2015-01-16,6.156062602996826,6.252482943298552,6.156062602996826,6.230231605843307,2537900
2015-01-19,6.222816467285156,6.252484215929278,6.185731604646273,6.185731604646273,2150400
2015-01-20,6.156062602996826,6.237648718328389,6.156062602996826,6.230231605843307,2138600
2015-01-21,6.334070205688477,6.334070205688477,6.156063717819387,6.178314351969296,2124700
2015-01-22,6.43790864944458,6.467576401902781,6.304403409715172,6.319237639611779,2235000
2015-01-23,6.563994407653809,6.563994407653809,6.430489216058145,6.467574070094137,3693000
2015-01-26,6.497241973876953,6.556577458880278,6.415655151496301,6.534326828837725,1427100
2015-01-27,6.556578159332275,6.556578159332275,6.415655836893293,6.497242667990026,1843000
2015-01-28,6.549160957336426,6.586245815756527,6.49724257994919,6.556578070487415,1477800
2015-01-29,6.630746841430664,6.638163954314798,6.467574601988605,6.526910090392047,3724100
2015-01-30,6.549160957336426,6.6233306741766285,6.489825466798202,6.6010793347236625,1993800
2015-02-04,6.53432559967041,6.675247173210954,6.4824065295578785,6.623328810433065,4794600
2015-02-05,6.563994407653809,6.5862450371415,6.54174307083136,6.563994407653809,1587400
2015-02-06,6.526909828186035,6.5714110890334565,6.526909828186035,6.5714110890334565,1605400
2015-02-09,6.48982572555542,6.571411851464706,6.474991498661984,6.526910585454139,720300
2015-02-10,6.467574596405029,6.519492971879515,6.460157483527298,6.482408114825676,1409600
2015-02-11,6.48982572555542,6.512076358560703,6.4527408656567005,6.4527408656567005,1429100
2015-02-12,6.423072338104248,6.460157193493132,6.408238820349565,6.452740080948399,1371600
2015-02-13,6.385987281799316,6.445322765620803,6.3414860226005825,6.423072136021436,1227300
2015-02-16,6.363736152648926,6.423071631812599,6.334068413067089,6.371153264378061,2085300
2015-02-17,6.378570079803467,6.400820706622559,6.36373585703429,6.36373585703429,1753900
2015-02-18,6.423072338104248,6.452740080948399,6.3785710775054145,6.3785710775054145,835800
2015-02-23,6.497241973876953,6.526909716378616,6.415655151496301,6.423072263955411,1670800
2015-02-24,6.697498798370361,6.727166539717831,6.445322643249493,6.526909462456096,2291300
2015-02-25,6.578826427459717,6.6752467430731475,6.52690806802733,6.6752467430731475,2146200
2015-02-26,6.6604156494140625,6.660415649414062,6.556578881790947,6.563995995859721,1276200
2015-02-27,6.563994407653809,6.645580520665182,6.563994407653809,6.5862450371415,2635300
2015-03-02,6.571410179138184,6.645579880060533,6.556576663354528,6.563993774913701,2855600
2015-03-03,6.630746841430664,6.645581067198933,6.578828465911355,6.601079097228943,2010300
2015-03-04,6.467574596405029,6.630746835706219,6.43790685222892,6.630746835706219,2974700
2015-03-05,6.30440092086792,6.460156736618047,6.30440092086792,6.452739624597866,2964400
2015-03-06,6.326651573181152,6.378570650181252,6.311818056420222,6.348902909324654,876400
2015-03-09,6.222816467285156,6.3340703478668825,6.222816467285156,6.3340703478668825,2091500
2015-03-10,6.156062602996826,6.267316460933937,6.156062602996826,6.222815200693004,3513100
2015-03-11,6.0373921394348145,6.163480232927625,6.0373921394348145,6.1560631198198505,4164700
2015-03-12,6.178314685821533,6.178314685821533,6.0522265732672205,6.059643687496285,1956100
2015-03-13,6.089310646057129,6.222815855497762,6.089310646057129,6.193148109770383,1764000
2015-03-16,6.044808387756348,6.118978102232488,6.044808387756348,6.067059726500082,2291400
2015-03-17,6.111560821533203,6.126395046955105,6.067059559937097,6.067059559937097,6023100
2015-03-18,6.378570079803467,6.378570079803467,6.111559728635665,6.111559728635665,2959200
2015-03-19,6.43790864944458,6.4527421720061735,6.304403409715172,6.304403409715172,2766600
2015-03-20,6.356319427490234,6.4675739881892875,6.356319427490234,6.4304891346229365,6975100
2015-03-23,6.156062602996826,6.445322916567225,6.156062602996826,6.356319688750581,2348900
2015-03-24,6.452739715576172,6.452739715576172,6.207980674137178,6.22281489838669,3168500
2015-03-25,6.452739715576172,6.541742939069011,6.385987121122857,6.430489086536649,4787700
2015-03-26,6.48982572555542,6.504659952448855,6.393405372752698,6.437907346098135,838000
2015-03-27,6.549160957336426,6.549160957336426,6.423072863108988,6.423072863108988,1893000
2015-03-30,6.586246013641357,6.586246013641357,6.467575028999419,6.549161154107036,1450200
2015-03-31,6.6752495765686035,6.6752495765686035,6.467575343351352,6.519493724821941,2309600
2015-04-01,6.526909828186035,6.6826656558215864,6.526909828186035,6.6826656558215864,1254500
2015-04-02,6.667832851409912,6.675249965576494,6.5714124892491705,6.5714124892491705,1372800
2015-04-03,6.652997970581055,6.667831488547402,6.54916051547745,6.638163745279914,605200
